Southside Ford Woolloongabba	Parts	200700564	PC	D945PSN	0705-B085625 001	736
Southside Ford Woolloongabba	Parts	200700564	PC	D945PSN	0705-B085625 001	Front Counter
Southside Ford Woolloongabba	Parts	200700564	PC	D945PSN	0705-B085625 001	ssfpts6x
Southside Ford Woolloongabba	Parts	200700565	Printer	FS3900	XSG7X05617	Front Counter
Southside Ford Woolloongabba	Parts	200700565	Printer	FS3900	XSG7X05617	ssfpcfm
Southside Ford Woolloongabba	Parts	200700566	Printer	FS3900	XSG7X05612	ssfpfm
Southside Ford Woolloongabba	Parts	200700566	Printer	FS3900	XSG7X05612	ssfprpt
Southside Ford Woolloongabba	Parts	200700566	Printer	FS3900	XSG7X05612	Phone Room
Southside Ford Woolloongabba	Parts	200700567	PC	D945PSN	0705-B085484 001	939
Southside Ford Woolloongabba	Parts	200700567	PC	D945PSN	0705-B085484 001	L Masterton
Southside Ford Woolloongabba	Parts	200700567	PC	D945PSN	0705-B085484 001	ssfpts2
Southside Ford Woolloongabba	Parts	200700568	PC	D945PSN	0705-B085483 001	G2VQD-QPTD7-VQF8F-7XG3F-DTV4Q
Southside Ford Woolloongabba	Parts	200700568	PC	D945PSN	0705-B085483 001	Simon Reid
Southside Ford Woolloongabba	Parts	200700568	PC	D945PSN	0705-B085483 001	ssfpts4x
Southside Ford Woolloongabba	Parts	200700568	PC	D945PSN	0705-B085483 001	732
Southside Ford Woolloongabba	Parts	200700570	PC	D945PSN	0707-B086390 002	767
Southside Ford Woolloongabba	Parts	200700570	PC	D945PSN	0707-B086390 002	Rodney Snow
Southside Ford Woolloongabba	Parts	200700570	PC	D945PSN	0707-B086390 002	ssfpts8x
Southside Ford Woolloongabba	Service	200700571	Thin Client	WT3125SE	9Q11C900136	Techs
Southside Ford Woolloongabba	Service	200700571	Thin Client	WT3125SE	9Q11C900136	ssfsvcg
Southside Ford Woolloongabba	Service	200700571	Thin Client	WT3125SE	9Q11C900136	433
Southside Ford Woolloongabba	Service	200700572	PC	D945PSN	0604-B080302 003	1211
Southside Ford Woolloongabba	Service	200700572	PC	D945PSN	0604-B080302 003	Keith Black
Southside Ford Woolloongabba	Service	200700572	PC	D945PSN	0604-B080302 003	ssfsvc5
Southside Ford Woolloongabba	Service	200700573	Printer	FS3900	XSG6801842	+ 2 Trays
Southside Ford Woolloongabba	Service	200700573	Printer	FS3900	XSG6801842	ssfsfm
Southside Ford Woolloongabba	Service	200700575	PC	D945PSN	0710-B087310 001	W Shop timeclock
Southside Ford Woolloongabba	Service	200700575	PC	D945PSN	0710-B087310 001	ssfsvcj
Southside Ford Woolloongabba	Service	200700575	PC	D945PSN	0710-B087310 001	59002565
Southside Ford Woolloongabba	Service	200700575	PC	D945PSN	0710-B087310 001	457
Southside Ford Woolloongabba	Service	200700576	Printer	FS4000	XSH7900747	mfesinv
Southside Ford Woolloongabba	Service	200700576	Printer	FS4000	XSH7900747	ssfpdfm
Southside Ford Woolloongabba	Service	200700576	Printer	FS4000	XSH7900747	+ 2 Trays
Southside Ford Woolloongabba	Service	200700577	Thin Client	WT3125SE	9Q18D600424	434
Southside Ford Woolloongabba	Service	200700577	Thin Client	WT3125SE	9Q18D600424	PD Timeclock
Southside Ford Woolloongabba	Service	200700577	Thin Client	WT3125SE	9Q18D600424	ssfsvch
Southside Ford Woolloongabba	Service	200700578	PC	D945PSN	0711-B087721 003	Keith Black
Southside Ford Woolloongabba	Service	200700578	PC	D945PSN	0711-B087721 003	1117
Southside Ford Woolloongabba	Service	200700578	PC	D945PSN	0711-B087721 003	ssfsvc7x
Southside Ford Woolloongabba	Service	200700579	Thin Client	WT3125SE	9Q18E100061	mfasvc7
Southside Ford Woolloongabba	Service	200700579	Thin Client	WT3125SE	9Q18E100061	1230
Southside Ford Woolloongabba	Service	200700583	Printer	FS3800	ASZ4303922	ssfrsfm
Southside Ford Woolloongabba	Service	200700583	Printer	FS3800	ASZ4303922	+ 2 Trays
